game,year,review_text,rating,date,likes,topics
brawl_stars,2024,I played this for 4 year and i'm not tired of it. The problem is that you removed the box. THAT WAS THE BEST THING OF THE GAME with star we have a little chancs to get a legendary. In the mega box 50% of the items has being 6 ( or plus). And also i think that we need to change our name for free because i sometimes tap a bad letter and i need to buy gems. But the game is a very good!,5,2024-07-24 00:35:29,1,['MONETIZATION']
brawl_stars,2024,"During the time flies away, the rewards is more and more bad, its like we gained nothing usefull. We gain only a few money, gems, exp card and nothing others. We only can gain characters by choose one of the three characters and get the exp card of this section. When its full, the character can be claimed. Sometimes i've played a match but i feel like i'm the only one who put effort inside. Its like the other players are bots. I don't like it",1,2024-07-14 14:59:37,1,['CONTENT & UPDATES']
brawl_stars,2024,"This game used to be awesome, been playing since release I have 55,000 trophies. Recently matchmaking was changed and the game is terrible now. It's no longer fun and competitive, I'm just playing with 10 year olds who don't know what they are doing and it is a horrible experience. On top of that you're getting ads forced in your face to buy anything and everything they can monetize.",1,2024-07-21 05:24:34,0,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
brawl_stars,2024,"Too many bugs in this game, won't even load shops and special events properly. I try to go inside a game but I can't even go inside, It keeps loading. But after I cancel it and go to the other one, in the middle of the match I get teleported in the previous one in which I could not match up. It sucks and my trophies dropped a lot.. I'm a high ranker..been playing this game since the day it launched.",3,2024-07-19 23:04:16,0,['TECHNICAL']
brawl_stars,2024,"The game in its is really fun and creative but playing with randoms as a one-way ticket to torture town. The game depends on teamwork, and if you have bad players on your team, it's just an opponent's free win at that point. This has happened too many times, and no matter how hard I try, it just doesn't matter. The only way to progress is playing with a team rather than solo queuing with randoms. If you like psychological torment at the late game, this is your game.",3,2024-05-20 04:51:50,0,"['ACCOUNT & SUPPORT', 'SOCIAL']"
brawl_stars,2024,"The game is so laggy, i literally can't even play matches because it runs on 0.125 fps, but it was such a good game when it released in 2019, now it's just full of new features that overheats my phone, and drains it's battery. At least put in proper settings options into the game, to lower graphics or something, because this is just unplayable as it is.",1,2024-04-24 08:17:16,0,"['TECHNICAL', 'VISUAL & AUDIO']"
brawl_stars,2024,"It is a game that I have played for years and I really love it. However, the shops lags since the last few updates. On opening the shop, it takes like 20 seconds till it is loaded, and it is even worse when collecting something in the shop. It has gotten to a point that I don't even go into the shop because it lags so hard. Another problem are the vibrations. Why can't I turn them off. There is an option, but it doesn't disable all of it. But other than that it is a really cool and fun game.",3,2024-03-30 17:59:20,0,['GAMEPLAY']
brawl_stars,2025,Really fun game that doesn't require heaps of skill which is great for a 51 year old bloke like me. Heaps of cool brawlers to choose from and heaps of special abilities to choose as well. Just a all round fun game! Great idea to have a map of the day where you need to choose the right brawler to have success. Match making at the higher levels could be better is my only concern. A must have game everyone!,5,2025-05-24 12:59:57,8937,"['CONTENT & UPDATES', 'GAMEPLAY']"
brawl_stars,2025,5 Years of playing and it's still very fun! An Awesome Game for battling with friends and it's not complicated. Needs an improvement on Club events though. It does seem like a lot of the events are getting repetitive and the newer characters are just combined versions of previous ones that are broken and then get nerfed to the Ground. Not too laggy but you definitely need Amazing Internet to play. There are a lot of customization options in this game and many ways to connect through events.,5,2025-07-06 02:56:17,8566,"['GAMEPLAY', 'TECHNICAL']"
brawl_stars,2025,"I love this game. I play it all the time eith my friends and is a blast. But a couple of things I would change is the probability of the Starr drops. I hate getting the legendary or mythic Starr drops and getting coins or something. And thats also an issue too. I feel like you cant get coins and power points very easily. but other than that, great game.",5,2025-10-05 05:56:47,7936,['TECHNICAL']
brawl_stars,2025,"Best mobile game I have ever played. Making progress in game does take a while, but it's worth it! Brawl stars is also completely ad free! Supercell really shows that the player community matters to them. Additionally, the game runs really smoothly. I play on my tablet, but there is rarely any lag! Someone nominate brawl stars for game of the year! the unlocks really should be made a little quicker, though. I know that there are benefits to premium, but the game is skill to win, so $ not needed.",5,2025-03-02 02:32:04,3873,"['ADVERTISING', 'GAMEPLAY', 'MONETIZATION', 'SOCIAL', 'TECHNICAL']"
brawl_stars,2025,"Addictive gameplay loop ruined by zero balance to teams. You will be put against maxed brawlers and given a level 6 if you have the audacity to have a winrate above 33%. Unless you are already established, catching up costs money. Free rewards are a joke. Ranked is full of sweats.",1,2025-02-13 02:10:29,2732,"['GAMEPLAY', 'MATCHMAKING & BALANCE']"
brawl_stars,2025,"Was an excellent game few months ago, but now a below standard one. They’ve made the Brawl Pass to pay with real money. That's where the fun was for the F2P players like me, to spend 169 gems in the pass. Now that's costing real money 😞. Also it's lagging for a long time when u r opening the shop. Irritating ! Now it's crossing the limit, won't install the game till they solve the problems. Have been playing the game since 2021, But now have to leave it.",5,2025-09-03 20:23:12,2231,['MONETIZATION']
brawl_stars,2025,"Bro, this game is perfect. I have been playing it for years and I haven't stopped yet! There is an issue though, that could be fixed in my opinion. The BAD RANDOMS. I think there should be a report button as like the ranked mode. I was on a crazy win-streak and once the match started none of my teammates were playing. Another issue in the Godzilla update is that if someone pulls you near a wall you will get stuck. Please fix these issues and everyone reading this DOWNLOAD the game NOW!",5,2025-02-25 21:22:49,1897,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE', 'TECHNICAL']"
brawl_stars,2025,"Been playing the game for the past 3 years or so. I absolutely loved it. it's a perfect game to spend a quick 2 minutes in when waiting for something, and you can spend hours on it as well. But now, it's becoming more and more pay to win, they changed the brawl pass to cost real money now. And any new brawler released is always cracked, which kills free players like us. As for the game in general, the devs are doing a very good job and it's getting continuous updates as well.",5,2025-11-12 18:13:09,952,['MONETIZATION']
brawl_stars,2025,"Great game. I just hit 1000 trophies and the game is pretty balanced. Every character has some really good and really bad matchups. It starts you out at low levels and lets you face easier opponents letting you get trophies and face stronger opponents. I only have 2 complaints. One is that some people unlock brawlers and level them up to Power 11 before starting them in Tiers 1 and 2. It's impossible. The other is that after a bad internet connection, it started another account. Otherwise, great",4,2025-04-22 11:41:53,637,"['ACCOUNT & SUPPORT', 'CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'TECHNICAL']"
brawl_stars,2025,"Great game, one of the only problems is that the game gets stuck at 92% loading and wouldnt end a match sometimes. another problem is that matchmaking is pretty bad, they kinda fixed it when they reworked the trophy system but my problem is that power levels arent even, whenever i play at a low power level theres almost always one player with a power level 11 brawler playing and i can barely fight them, please make power levels matter in matchmaking until a certain point since it would be unfair",4,2025-07-26 22:17:41,552,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'TECHNICAL']"
brawl_stars,2025,"The game was good, but after the latest update, mastery no longer rewards coins, which made it much harder to collect resources and unlock new characters. Other rewards like gold were also removed from mastery, making character progression even more difficult. Now, the game feels like a ""pay-to-progress"" model — you need to spend money to upgrade characters or unlock new ones. It’s become boring, and the chances of getting a new character, even a special one, are extremely low. Thanks, Superce",1,2025-06-26 09:57:52,2,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION']"
brawl_stars,2025,"Game is good, I have been playing since when there was 25 brawlers. Now it's almost 60. But one thing I must say, this game gives me so much anxiety. And day by day developers are monetizing every damn thing in the game. Although it's free to play, you can't progress fast to a playable level untill you buy. More things introduced in the game, more revenue for them, more torment for us f2p players.",4,2025-02-25 18:07:33,2,"['GAMEPLAY', 'MONETIZATION']"
brawl_stars,2025,"Lag/Connection issues. The game has gotten so optimized (if that's the right word) to the point where every single button can make my game lagspike. What's even worse is that the game FORCES me to restart it. If I play the game for more than 20 minutes at a time, then, at any point where my screen changes even by just a little (I/someone hypercharge/s, click a button in the lobby, change brawler, literally ANY button and animation), then it crashes my screen and kicks me out of the game.",3,2025-06-19 07:36:03,1,"['TECHNICAL', 'VISUAL & AUDIO']"
brawl_stars,2025,"THIS GAME HAS A TERRIBLE ISSUE REGARDING CONNECTION. Connection issues are bound to happen, especially for online games. HOWEVER, when you are lagging, everyone else around you can play perfectly fine. Situations like this can lead to breaks in tension that can sell an entire game, giving the losing side a sudden upper hand that isn't entirely fair. This issue is especially evident during events, where you can only lose a certain amount of times, ruining chances at winning limited rewards.",4,2025-06-09 22:00:49,0,['TECHNICAL']
brawl_stars,2025,"Been playing off and on since early access. The gameplay itself is really fun! But the way they make changes sometimes are so out of touch with the player base. For example, the latest change they made is removing Mastery, a feature liked by the community which no one actively disliked. It was a great way to progress your account. They chose to scrap it for something inferior with WAY less progression and try to sell it off as having the same progression. Which is not the case. Lies over honesty",2,2025-06-27 11:35:44,0,"['ACCOUNT & SUPPORT', 'CONTENT & UPDATES', 'GAMEPLAY', 'SOCIAL']"
brawl_stars,2026,"Brawl Stars is truly a masterpiece, but this recent update sucked a lot: bad randoms, broken brawlers and unbalanced, unrewarding gameplay. Brawl is NOT in its prime rn. C'mon dev team, do something and make me change my review, make Brawl FUN again...",2,2026-09-05 19:32:24,4806,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,"It's really fun, you can play as 99+ different brawlers! It's boring how you get resources slowly, but it's kinda cool in the same time because every brawler has a different attack and super and look, Every little detail and mode is really fun. And upgrading your brawlers will make them stronger and you can keep grinding until you level up a brawler level 11. Plus, it's cool that it's really challenging.",5,2026-02-25 19:59:48,4072,"['CONTENT & UPDATES', 'GAMEPLAY']"
brawl_stars,2026,The gameplay is fun (although rage inducing at times with the teammates and all).,5,2026-07-03 21:25:11,1886,['GAMEPLAY']
brawl_stars,2026,"I have been playing this game for 4 years inconsistently. I recently took a break to prioritize school, but after around 300 days I found myself once again attracted to this addicting game. The mechanics in this game are unique, and the goals are simple. Brawl Stars contains many gamemodes where you compete to score the most points or get the most knockouts. 80 plus brawlers are available to buy, play with, collect, and customize with the over 300 skins that there is. I Highly suggest, 5 stars!!",5,2026-05-02 16:28:38,1399,['MONETIZATION']
brawl_stars,2026,There needs to be qualifiers to be able to do any sort of Challange whether it's a new brawler or whatever. Every single time my runs are RUINED by players who suck so bad. It's unfair. You need to add showdowns as the first three challenges so that way the people who are bad at the game will be weeded out.,1,2026-09-18 22:06:20,1017,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'SOCIAL']"
brawl_stars,2026,"You know, after spending so much time, money and effort on this game, you'd think it would feel and be more rewarding the further you progress, even after owning all brawlers, Progression gets super stale and comes to a halt. I feel that once youve reached so far, the Starr Drops and other loot chests should increase in value/rewards. Because let's be extremely real, after 100 Brawlers and 2 years of time, Legendary Drops are no where near Legendary. Supercell doesn't give a damn though. Never.",2,2026-04-22 20:45:05,905,['GAMEPLAY']
brawl_stars,2026,"The matchmaking is inconsistent and often makes for frustrating times, especially in challenges. Why does 1000 trophy players get matched with 50000 trophy players. It's gotten worse, now 200 trophy brawlers get matched against 2000 trophy brawlers. Nothing feels worse than losing for a whole 20 minutes because you get bad teammates or get hard countered.",1,2026-09-10 11:34:11,836,['MATCHMAKING & BALANCE']
brawl_stars,2026,"Play again option doesn't work most of the time - it goes back to the main screen instead. And, frequently, when playing with randoms, you get team players who are inactive - they simply stand still and do nothing; sometimes they just keep shooting while standing on the same spot...! Just these two bugs make me feel like I'm playing to lose. Such a shame.",1,2026-06-26 16:13:04,576,"['ADVERTISING', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'SOCIAL', 'TECHNICAL']"
brawl_stars,2026,"The game was very fun, I loved the variety of characters in the game, loved how they have like, their own powers, and gear, and special abilities, but 3 things that bug me are, 1. that it's hard to get gems, and coins, and level up materials in general, 2. while I play like level 7 brawlers, I get opponents with hyper brawlers. And 3. Ever since one of the recent updates, the graphics glitch like heck and feels like im gonna get epilepsy from it and a seizure. other than that I'd recommend 100%",4,2026-05-10 12:01:38,499,"['GAMEPLAY', 'TECHNICAL', 'VISUAL & AUDIO']"
brawl_stars,2026,"This game is insane(Best), actually the only game that was never boring.The graphics are good, I like the different rarities too, and about that keep the Ultra Legendary Rarity alive 😅🫣?!?Also the trophies, Ranked mode, prestige, everything, and my favourite part is the Brawlers.Bro, they're so cool, every one is different too. Monthly events are supercalifragelistic, new skins, abilities, and most importantly bug fixes(no offense). Please make a Collab with Dragon ball 🤑.",5,2026-07-10 16:02:34,396,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE', 'TECHNICAL', 'VISUAL & AUDIO']"
brawl_stars,2026,1. Pay to win 2. Pay to win 3. Pay to win Und mit jedem Update mehr pay to win omg es ist ein mega gutes Spiel aber es wird immer wiederlicher,3,2026-09-02 16:44:11,389,"['CONTENT & UPDATES', 'MONETIZATION']"
brawl_stars,2026,"Overall good base, but matchmaking is terrible lately. Playing as a low trophy, low power brawler will often get you matched against people over 1000 trophies and maxed powers. I have at least several hundred hours in the game, but this, especially combined with OP characters on release, is the worst it's ever been.",2,2026-07-16 10:49:12,382,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,"I've been playing Brawl Stars for around 7 years now (114k trophies), and the game is still very good. There's some issues here and there, and although the game isn't perfect, if you're willing to spare some time and/or have some friends to play with, this game could absolutely provide tons of entertainment. I will mention, though, that some things may feel P2W, but I've got about 5 accounts where I haven't spent a single cent, and I'm progressing just nicely, albeit very slowly.",5,2026-07-01 00:29:06,338,['MONETIZATION']
brawl_stars,2026,"this game gets worse every update. the odds for getting event skins get worse and worse, and each day you see more and more greedycell. they hype up events with the possibility of getting awesome rewards, but in the end all you get is bling that you can't spend on any skins from the event. I've played this game for so long, it's incredibly sad to see it fall into the same hole every mobile game does. They've now gotten rid of the old system, and the challenges are idiotic! worst game ever.",1,2026-05-05 11:23:31,319,"['CONTENT & UPDATES', 'MONETIZATION']"
brawl_stars,2026,Please fix your match making. High trophy with the most experience on one team while new comers and low-mid trophy players on the other 😂🤣. Always experience this inequality every 2-4 matches. That's why players can't progress and quit the game! In my experience as a 65k trophy player I am often placed with 20-40k trophy teammates while my opponents are fricking 70k above. This makes it frustrating as this issue has obviously made grinding win streaks and trophies difficult,1,2026-07-27 21:15:50,299,"['MATCHMAKING & BALANCE', 'TECHNICAL']"
brawl_stars,2026,"100 percent a Pay-To-Win game, I mean it's made by SUPERCELL, after all. I'm not interested in spending tons of money on mobile games in this ruined economy. There are tons of characters, but it's very unbalanced and frustrating to play when your best characters can't do enough damage in any mode. UPDATE: still extremely unbalanced. This is the only game that makes me rage. I really dislike this game now. I tried for a year. It's not even fun to play anymore :( 0 out of 10",1,2026-05-14 04:46:30,278,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
brawl_stars,2026,"I've always enjoyed this game but after they added the ""cheater"" brawlers such as Sirius, Najia and now the most ""cheater"" of all — Damian, the game isn't fun anymore. They also changed the skin purchasing system using blings, which is stupid and I don't like it. Another frustrating thing is, that you are often against more advanced brawlers power-level-wise. They are just focused on earning money and not on making the game more fun and fair. It's really sad, I really liked this game before.",1,2026-04-27 00:18:27,268,"['GAMEPLAY', 'VISUAL & AUDIO']"
brawl_stars,2026,"Great game! I love the new updates and some of the new brawlers. Not only are there better progress from the free brawl pass, but also deals to buy skins for less bling than intended. However, please fix matchmaking as sometimes I go up against pro players with alien fame and is nearly impossible to win despite the MMR system. Furthermore, please increase the ranked trophy requirement as I usually get bad randoms. However, overall,this game is great with fun brawlers to play.",4,2026-04-22 23:27:01,203,"['MATCHMAKING & BALANCE', 'MONETIZATION']"
brawl_stars,2026,hackers never got dealt with. some characters are just to OP to deal with and unfair to play. this game need a reboot. whoever is managing this. is doing a terrible job,1,2026-08-29 07:02:55,189,['MATCHMAKING & BALANCE']
brawl_stars,2026,The developers of this game gave up on making an authentic experience and are focusing on making a cash grab. Never have I seen such a broken messy game made by a cold uncaring and probably underpaid dev team. Thanks Frank.,1,2026-08-23 01:56:15,180,['MONETIZATION']
brawl_stars,2026,"I've been a player since the beginning now that you made the brawl pass cost money instead of gems which you can buy with money or earn. When I read that in the notes I went and uninstalled the game the most powerful players come in the pass. Now its pay to win so I'm done. I spend money in games but I dont play pay to win games you lost a dedicated player. I gave you all 5 stars but now that its pay to win it's a 1 star game, iwentacķ to 4 stars the game is great",4,2026-08-31 05:11:06,175,['MONETIZATION']
brawl_stars,2026,"I have been playing this game since it's released and honestly there's been a bunch of little things that have made it worse over the years, but the fact that the shoddy matchmaking hasn't gotten even a little better takes the cake.",2,2026-07-06 17:45:57,174,['MATCHMAKING & BALANCE']
brawl_stars,2026,Recent updates made the bots worse. It became so hard to win against bots. They automatically dodge your skillshots and have perfect pacing. I would rather lose against really good players than win against bots. Funny part is you can't play with real players anymore because you can't win against bots.,2,2026-07-12 00:11:02,174,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,"This game is a husk of itself. Constant broken character releases, even more broken buffies that are nerfed into the ground after a few weeks, but before the nerfs game is a complete hell. And don't let me get started on randoms, they give you teammates that are below the limit of IQ for a sentient being and expect you to carry two of these dunces.",1,2026-09-13 04:21:16,158,['CONTENT & UPDATES']
brawl_stars,2026,"Does anyone else experience constantly getting kicked out of this app no matter what you do or try? I start a game and it will load and say 100% and then kick me out, I try to go back in and it does the same thing if I'm still in the current match. Not able to enter back in until the match is over and I lost some of my crowns. I try to go in the item shop to get kicked out of that too. I uninstall and reinstall to constantly have the same problem, fix your servers and the glitchy unfun gameplay",1,2026-04-30 06:03:52,148,['GAMEPLAY']
brawl_stars,2026,"Best game I've ever played. Being able to choose how you play, and the brawlers you pick is a big upgrade from some other games. I am a 100k player and even though I have been playing since 2022 it is still addicting and fun! But one thing is that it would make it way more fun if the brawlers were more balanced.",5,2026-08-18 22:45:39,144,['MATCHMAKING & BALANCE']
brawl_stars,2026,"Sorry for what I said. Honest review, though: the game is ok, but there are several factors that hold the game back; mainly matchmaking and new brawlers. Getting bot matches after 3 loses is rubbing salt on a wound. It's just disrespectful. Please remove these. I understand that a brawler being strong on release drives engagement, but it gets to a point where playing against new brawlers feels very soul crushing to say the least. Every update is just people using the new brawler/new buffies.",1,2026-09-10 04:40:44,142,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,idk what it is with this game but it's incredibly buggy. It closes out of the app constantly and after 5 tries of reopening it.. it works. On top of that don't get this game if you can't handle toxic people as the game itself is toxic and the devs want it this way. They have reports for everything else besides a player literally being rude the entire match spamming the other team toxic emotes. It makes me want to stop playing but I will get reported for that. Fix your game and tame your players.,1,2026-05-06 03:09:38,125,['SOCIAL']
brawl_stars,2026,"I've been playing this game since around 2021-ish. ever since though I've seemed to have nothing but problems when playing the game, even when after a long break the game gives you stuff for coming back, the break makes you rusty obviously. but the games online matchmaking system is purely trophy based, rather than games won and lost or time since last played n whatnot. in 2024 I had 26000 trophies. I currently have 29500 because it's nearly impossible to progress and claim trophies.",3,2026-08-22 07:39:50,122,['MATCHMAKING & BALANCE']
brawl_stars,2026,Psychologically abusive match making. I will not recommend this game to any child or someone I care about. Playing three or more games just to gain one more trophy overall is insanely vague design.,1,2026-08-21 20:32:47,113,"['MATCHMAKING & BALANCE', 'VISUAL & AUDIO']"
brawl_stars,2026,"This game is the best I ever played. It is very fun, never boring game. Purchases are not expencive and the game is not pay to win. There are many charchers and many modes in it.",5,2026-06-30 22:27:20,113,['MONETIZATION']
brawl_stars,2026,"The game is great i am playing this game from 2+ year.I don't have doubts about this game.It's graphics,Controls,Brawlers,gadgets and the new club league,everything is excellent.I like this game and recommend everyone to download Brawl stars, Especially For 'Moba players'.But supercell Please launch ""EVERDALE"" game in India.EDIT:-Can you add a small Chat box in-game And also Microphone in-game (but only with teammates microphone) Please add this so it will be more fun.",5,2026-07-10 01:14:13,108,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'SOCIAL', 'VISUAL & AUDIO']"
brawl_stars,2026,"I enjoy this game, but all too often, I'm paired with unskilled teammates while the opposing players are exceptionally skilled. On top of that, I constantly hear complaints about my connection, even though my Wi-Fi is perfectly fine. To make matters worse, some players can be incredibly toxic, which just makes you more mar. Also, when you play ranked you minus so much but plus so little, sometimes we can't move or attack causing us to lose so, plus when I got disconnected I couldn't playfor30MIN",1,2026-07-09 17:46:16,98,"['GAMEPLAY', 'MATCHMAKING & BALANCE', 'SOCIAL', 'TECHNICAL']"
brawl_stars,2026,"An extremely fun game overall, I've been playing for around 5 years now and this game has never stopped being fun. The devs haven't stopped adding new content, incuding events and gameplay, while remaining the same game at core. My main issue with Clash Royale, which I've had for only a year less than this, is how extremely p2w it is. Brawl Stars does not suffer from this even remotely close to as much, and if you put in the time, you can get just as far, just as easily.",5,2026-04-28 15:19:22,95,"['CONTENT & UPDATES', 'GAMEPLAY', 'MONETIZATION', 'TECHNICAL']"
brawl_stars,2026,"Been very buggy lately, they don't prioritize fixing bugs in immediately. Brawlers that transform gain invulnerability for several seconds. Started a sd with edgars that had hypercharge that didn't go away. Randoms and ranked are terrible, 6 losses in a row and went 1/9 overall. Had a moe sit in the corner and not play. A berry wouldn't throw down any heals. A trunk on an open heist map. Etc etc etc",1,2026-09-04 21:41:29,91,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,"You can't leave anything alone can you? You always have to change the base game. This new update is garbage. The new brawlers screen is garbage. why can't you leave things alone. Who was asking for a new brawler screen? No one! Sadly I'm forced to give 1 star, because you don't deserve any.",1,2026-09-01 18:46:38,84,['CONTENT & UPDATES']
brawl_stars,2026,"The matchmaking is absolutely horrible. In ranked I can get to masters, and then I have almost only gotten teammates who get one kill for every 10 deaths and have almost no damage. Even if I have the most damage and takedowns in the game, it is still impossible to win. Either improve this or make a solo ranked mode so that I can play the game. Ranked suspension is also stupid because of how frequently the game lags or restarts. other than that it is a fun game",3,2026-07-01 21:07:57,82,"['ACCOUNT & SUPPORT', 'CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,"My original review was 2/5 Stars back in 2024. I just hopped back in to check it out, did an event where you have limit attempts, lost my last 3 tries because my teammates, ended up lagging mid game and caused them to just stand there and move a lil bit then stop and so on and so forth. Dropping it to 1 now in 2026 because it was my reasons for 2 stars back in 2024. Losing important matches because you are playing with people from different regions that causes connection issues.",1,2026-06-15 15:13:54,75,"['CONTENT & UPDATES', 'TECHNICAL']"
brawl_stars,2026,"I have an idea closerange(+ damage) , is to add dashing button, when you activate the button you will dash about two buzz at any direction. If you go diagonaly or any direction you will get a dash boost that will go 3 or 4 buzz. And for long range fighters when close range gamers damage the long range fighter about 50% of Thier health they get dashing button. We kill them or they get out. Everytime long range gamers restore fully heal dashing button comes back, for close range after every kill.",5,2026-05-25 02:05:50,72,['GAMEPLAY']
brawl_stars,2026,"alright, my last opinion was... harsh but some of things have changed and I want to give a fair review. The problems I'm still experiencing are: randoms (obviously lol), matchmaking and overall balancing of the game. The matchmaking is VERY random because on certain brawlers it gives you sweaty enemies and crazy teamers/win traders and on other characters the most random enemies. The balancing is still a problem that's too big to go over it all in here. Overall, better than a while ago. Good job",3,2026-05-21 02:49:16,71,['MATCHMAKING & BALANCE']
brawl_stars,2026,Good job supercell amazing balance way to kill a game in the pursuit of profit that was already very profitable. classic greed and lack of care for how the game plays or player enjoyment and. I've played for over 5 years and it just gets worse and worse like do they even play their own game...,1,2026-07-03 17:29:42,66,['MATCHMAKING & BALANCE']
brawl_stars,2026,"Very fun and the character designs are very great. Fun to play each brawler in different game modes and with the new update, it got better. Hard but also easy to get progression and boxes are always fun to open. Been playing for two years now and it hasn't even started to get boring. Over 100 brawlers with unique attacks, supers, Hypercharges, Buffies, Gadgets, Star Powers and more. There is a paid pass in BS but also a free pass with great rewards. Very good for F2P players. Great game!",5,2026-04-05 21:25:57,65,"['CONTENT & UPDATES', 'GAMEPLAY']"
brawl_stars,2026,"fun game with many different brawlers and skins. I love the game play and different modes and events. The only problem I have is that it can get buggy. What I'm currently seeing is that the visuals are glitches out and flashing a lot, but only in the lobby. It's not affecting game play, and I've heard it doesn't happen to all phones. Just a warning, if you are epileptic, make sure this glitch doesn't happen on your phone, or just don't get the game until you know the bug has been fixed.",4,2026-06-05 15:05:41,65,['TECHNICAL']
brawl_stars,2026,"There are a lot of events to keep the game fresh,the progression system is so much better than a few years ago and the new trophy rework is a nice change of pace.The only thing that is worth complaining for me is that there are a bunch of overpowered gadgets that need to be reworked desperately(lilly,dynamike,rico,kit).Other than that i been having a blast with ts game.",5,2026-07-27 18:15:13,63,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,The matchmaking can be horrid because I have teammates who literally dont know what to do. Characters take forever to unlock and the game doesnt give much credits unless you buy the battlepass....Game is very unbalanced. Coins take a long time to acquire to get and I'm already playing against maxed out players when my character is below level...If you need to get items you can buy it to level up your character which is pay to win....they dont give many resources so expect to struggle.,5,2026-06-21 22:53:39,61,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
brawl_stars,2026,If you are a new player dont join....the game has became more pay to win in last few seasons and me as an old player dont recommend it anymore... You will always feel underpowered on this game and getting maxed is no more possible if you are a free to play player. Also you wont be really able to enjoy the game as all they will ask is money for you to really get all the brawelrs to play them. If you can grind for atleast 2-3 years then only join or else dont fall for this pay 2win tarnation ;),2,2026-09-01 18:10:16,59,['MONETIZATION']
brawl_stars,2026,"Very fun!🫠 but my only complaints are that when I get into a match, the no wifi logo is on the top of my screen, but my wifi is having no issues. It is also kinda hard to level up your brawlers, and I feel like that I dont get a lot of coins or gems from starr drops or anything, and I also get put with bad randoms, and we dont win because they are either afk, or just walking into the gas for no reason. But overall, I would definitely recommend this game to other people so they play also, 4 star",4,2026-05-04 21:38:41,56,['GAMEPLAY']
brawl_stars,2026,"This game is awesome. The matches aren't too long like 1-3 minutes if u have time for a quick match. Purchases aren't too much and the pay to win is low. If your a grinding person I would suggest this game. I like The My Hero update because its my favorite anime so thank you Supercell. It's definitely a 5 star game, I would put more if I could. Ps. Supercell you should give more gems on the XP road and trophy road because it's really hard to get some if I need skins or brawlers bling to. Thanks!",5,2026-07-03 09:34:56,54,"['CONTENT & UPDATES', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
brawl_stars,2026,"I've been playing this game for nearly 3 weeks, and I have fallen in love with it! Its extremely fun, competitive, and has some amazing character designs. However, an extreme flaw for me is the pay to win. I have reached mythic using only very few brawlers, I only have 2 at level 11 with a hyper charge and the free ones given each month. I cannot play ranked as I do not have enough brawlers... its very sad and I wish I could explore ranked more.",5,2026-03-25 04:09:30,52,"['CONTENT & UPDATES', 'GAMEPLAY', 'MATCHMAKING & BALANCE', 'MONETIZATION']"
brawl_stars,2026,"This was fun for a while. Now with the 'reworks' made to brawlers and buffies... its honestly the worst peice of Greedycell trash I've seen lol. The removal of mythic gears was okay. Wouldn't cause such a complaint, but buffies? honestly just give me power level 12. Buffies have killed this 🤡 excuse for a game.",1,2026-07-12 03:56:55,50,"['GAMEPLAY', 'MATCHMAKING & BALANCE']"
brawl_stars,2026,"Since the new update was released, I started having some connection problems, I can't move while playing, also it shows the wifi icon. I thought it was my internet, but I checked it and it's fine. This didn't happen to me in previous versions. Of course, sometimes I had some little connection problems, but not very often like now.",1,2026-04-27 10:33:19,50,"['CONTENT & UPDATES', 'TECHNICAL']"
brawl_stars,2026,"I've been playing this game for about 1 year and firstly, I feel like if you have no online friends to play with you shouldn't play the game because people like me and others get these braindead players who probably don't know what's going on! the concept is fun but the reality of the game is not good, p2w to get stuff for free like the mina boxes, and other temporary events in the game. it could be fun for new players but it's gotten worse for the people who have been playing for longer.",1,2026-08-02 16:17:58,49,['MONETIZATION']
